name,X-CUASHI,Topic Category,EPSG code,Geography,,,,uri,Type/format,abstract,License
TRMM 3BB24RT 2015-04-22 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042221.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-23 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042300.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-23 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042303.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-23 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042306.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-23 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042309.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-23 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042312.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-23 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042315.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-23 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042318.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-23 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042321.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-24 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042400.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-24 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042403.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-24 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042406.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-24 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042409.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-24 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042412.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-24 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042415.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-24 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042418.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-24 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042421.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-25 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042500.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-25 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042503.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-25 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042506.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-25 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042509.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-25 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042512.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-25 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042515.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-25 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042518.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-25 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042521.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-26 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042600.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-26 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042603.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-26 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042606.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-26 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042609.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-26 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042612.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-26 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042615.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-26 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042618.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-26 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042621.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-27 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042700.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-27 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042703.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-27 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042706.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-27 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042709.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-27 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042712.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-27 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042715.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-27 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042718.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-27 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042721.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-04-28 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,4532","29,7988","4,22195","-61,025",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015042800.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
